course_id,config_id,subpart_id,class_id,class_limit,class_room,class_parent,room_id,room_penalty
20,20,37,55,20,0,,,65,44
20,20,37,55,20,0,,,63,44
21,21,38,56,20,0,,,68,1
21,21,38,56,20,0,,,56,44
21,21,38,56,20,0,,,18,44
21,21,38,56,20,0,,,20,44
21,21,38,56,20,0,,,55,1
21,21,38,56,20,0,,,54,1
21,21,38,56,20,0,,,66,0
21,21,38,56,20,0,,,70,44
21,21,38,56,20,0,,,67,44
21,21,38,56,20,0,,,201,44
21,21,38,56,20,0,,,53,44
21,21,38,56,20,0,,,58,0
21,21,38,56,20,0,,,6,0
21,21,38,56,20,0,,,52,44
21,21,38,56,20,0,,,57,44
21,21,38,56,20,0,,,19,44
21,21,38,56,20,0,,,51,1
21,21,38,56,20,0,,,202,0
21,21,38,56,20,0,,,32,1
21,21,38,56,20,0,,,8,44
21,21,38,56,20,0,,,30,44
21,21,38,56,20,0,,,26,44
21,21,38,56,20,0,,,16,44
21,21,38,56,20,0,,,17,44
21,21,38,56,20,0,,,15,44
21,21,38,56,20,0,,,22,1
21,21,38,56,20,0,,,27,44
21,21,38,56,20,0,,,14,44
21,21,38,56,20,0,,,25,44
21,21,38,56,20,0,,,7,44
21,21,38,56,20,0,,,23,44
21,21,38,56,20,0,,,24,44
21,21,38,56,20,0,,,21,0
21,21,38,56,20,0,,,3,44
21,21,38,56,20,0,,,96,44
21,21,38,56,20,0,,,98,44
21,21,38,56,20,0,,,4,44
21,21,38,56,20,0,,,12,44
21,21,38,56,20,0,,,2,44
21,21,38,56,20,0,,,5,1
21,21,38,56,20,0,,,13,44
21,21,38,56,20,0,,,10,44
21,21,38,56,20,0,,,1,44
21,21,38,56,20,0,,,31,44
21,21,38,56,20,0,,,9,44
21,21,38,56,20,0,,,11,44
21,21,38,56,20,0,,,210,44
21,21,38,56,20,0,,,211,44
21,21,38,56,20,0,,,137,44
21,21,38,56,20,0,,,212,44
21,21,38,56,20,0,,,136,44
21,21,38,56,20,0,,,213,44
21,21,38,56,20,0,,,139,44
21,21,38,56,20,0,,,45,44
21,21,38,56,20,0,,,46,44
21,21,38,56,20,0,,,117,44
21,21,38,56,20,0,,,115,44
21,21,38,56,20,0,,,112,44
21,21,38,56,20,0,,,116,44
21,21,38,56,20,0,,,114,44
21,21,38,56,20,0,,,111,44
21,21,38,56,20,0,,,113,44
21,21,38,56,20,0,,,101,44
21,21,38,56,20,0,,,99,44
21,21,38,56,20,0,,,97,44
21,21,38,56,20,0,,,138,44
21,21,38,56,20,0,,,135,44
21,21,38,56,20,0,,,134,44
21,21,38,56,20,0,,,100,44
21,21,38,56,20,0,,,102,44
21,21,38,56,20,0,,,36,44
21,21,38,56,20,0,,,33,44
21,21,38,56,20,0,,,34,44
21,21,38,56,20,0,,,37,44
21,21,38,56,20,0,,,50,44
21,21,38,56,20,0,,,61,44
21,21,38,56,20,0,,,49,44
21,21,38,56,20,0,,,59,44
21,21,38,56,20,0,,,62,44
21,21,38,56,20,0,,,200,44
21,21,38,56,20,0,,,60,44
21,21,38,56,20,0,,,64,44
21,21,38,56,20,0,,,65,44
21,21,38,56,20,0,,,63,44
22,22,39,57,11,0,,,182,0
23,23,40,58,10,0,,,113,0
23,23,40,58,10,0,,,101,40
23,23,40,58,10,0,,,99,40
23,23,41,59,10,0,,58,113,0
23,23,41,59,10,0,,58,101,40
23,23,41,59,10,0,,58,99,40
25,25,44,62,20,0,,,68,1
25,25,44,62,20,0,,,56,44
25,25,44,62,20,0,,,18,44
25,25,44,62,20,0,,,20,44
25,25,44,62,20,0,,,55,1
25,25,44,62,20,0,,,54,1
25,25,44,62,20,0,,,66,0
25,25,44,62,20,0,,,70,44
25,25,44,62,20,0,,,67,44
25,25,44,62,20,0,,,201,44
25,25,44,62,20,0,,,53,44
25,25,44,62,20,0,,,58,0
25,25,44,62,20,0,,,6,0
25,25,44,62,20,0,,,52,44
25,25,44,62,20,0,,,57,44
25,25,44,62,20,0,,,19,44
25,25,44,62,20,0,,,51,1
25,25,44,62,20,0,,,202,0
25,25,44,62,20,0,,,32,1
25,25,44,62,20,0,,,8,44
25,25,44,62,20,0,,,30,44
25,25,44,62,20,0,,,26,44
25,25,44,62,20,0,,,16,44
25,25,44,62,20,0,,,17,44
25,25,44,62,20,0,,,15,44
25,25,44,62,20,0,,,22,1
25,25,44,62,20,0,,,27,44
25,25,44,62,20,0,,,14,44
25,25,44,62,20,0,,,25,44
25,25,44,62,20,0,,,7,44
25,25,44,62,20,0,,,23,44
25,25,44,62,20,0,,,24,44
25,25,44,62,20,0,,,21,0
25,25,44,62,20,0,,,3,44
25,25,44,62,20,0,,,96,44
25,25,44,62,20,0,,,98,44
25,25,44,62,20,0,,,4,44
25,25,44,62,20,0,,,12,44
25,25,44,62,20,0,,,2,44
25,25,44,62,20,0,,,5,1
25,25,44,62,20,0,,,13,44
25,25,44,62,20,0,,,10,44
25,25,44,62,20,0,,,1,44
25,25,44,62,20,0,,,31,44
25,25,44,62,20,0,,,9,44
25,25,44,62,20,0,,,11,44
25,25,44,62,20,0,,,210,44
25,25,44,62,20,0,,,211,44
25,25,44,62,20,0,,,137,44
25,25,44,62,20,0,,,212,44
25,25,44,62,20,0,,,136,44
25,25,44,62,20,0,,,213,44
25,25,44,62,20,0,,,139,44
25,25,44,62,20,0,,,45,44
25,25,44,62,20,0,,,46,44
25,25,44,62,20,0,,,117,44
25,25,44,62,20,0,,,115,44
25,25,44,62,20,0,,,112,44
25,25,44,62,20,0,,,116,44
25,25,44,62,20,0,,,114,44
25,25,44,62,20,0,,,111,44
25,25,44,62,20,0,,,113,44
25,25,44,62,20,0,,,101,44
25,25,44,62,20,0,,,99,44
25,25,44,62,20,0,,,97,44
25,25,44,62,20,0,,,138,44
25,25,44,62,20,0,,,135,44
25,25,44,62,20,0,,,134,44
25,25,44,62,20,0,,,100,44
25,25,44,62,20,0,,,102,44
25,25,44,62,20,0,,,36,44
25,25,44,62,20,0,,,33,44
25,25,44,62,20,0,,,34,44
25,25,44,62,20,0,,,37,44
25,25,44,62,20,0,,,50,44
25,25,44,62,20,0,,,61,44
25,25,44,62,20,0,,,49,44
25,25,44,62,20,0,,,59,44
25,25,44,62,20,0,,,62,44
25,25,44,62,20,0,,,200,44
25,25,44,62,20,0,,,60,44
25,25,44,62,20,0,,,64,44
25,25,44,62,20,0,,,65,44
25,25,44,62,20,0,,,63,44
26,26,45,63,20,0,,,68,1
26,26,45,63,20,0,,,56,44
26,26,45,63,20,0,,,18,44
26,26,45,63,20,0,,,20,44
26,26,45,63,20,0,,,55,1
26,26,45,63,20,0,,,54,1
26,26,45,63,20,0,,,66,0
26,26,45,63,20,0,,,70,44
26,26,45,63,20,0,,,67,44
26,26,45,63,20,0,,,201,44
26,26,45,63,20,0,,,53,44
26,26,45,63,20,0,,,58,0
26,26,45,63,20,0,,,6,0
26,26,45,63,20,0,,,52,44
26,26,45,63,20,0,,,57,44
26,26,45,63,20,0,,,19,44
26,26,45,63,20,0,,,51,41
26,26,45,63,20,0,,,202,40
26,26,45,63,20,0,,,32,41
26,26,45,63,20,0,,,8,44
26,26,45,63,20,0,,,30,44
26,26,45,63,20,0,,,26,44
26,26,45,63,20,0,,,16,44
26,26,45,63,20,0,,,17,44
26,26,45,63,20,0,,,15,44
26,26,45,63,20,0,,,22,41
26,26,45,63,20,0,,,27,44
26,26,45,63,20,0,,,14,44
26,26,45,63,20,0,,,25,44
26,26,45,63,20,0,,,7,44
26,26,45,63,20,0,,,23,44
26,26,45,63,20,0,,,24,44
26,26,45,63,20,0,,,21,40
26,26,45,63,20,0,,,3,44
26,26,45,63,20,0,,,96,44
26,26,45,63,20,0,,,98,44
26,26,45,63,20,0,,,4,44
26,26,45,63,20,0,,,12,44
26,26,45,63,20,0,,,2,44
26,26,45,63,20,0,,,5,41
26,26,45,63,20,0,,,13,44
26,26,45,63,20,0,,,10,44
26,26,45,63,20,0,,,1,44
26,26,45,63,20,0,,,31,44
26,26,45,63,20,0,,,9,44
26,26,45,63,20,0,,,11,44
26,26,45,63,20,0,,,210,44
26,26,45,63,20,0,,,211,44
26,26,45,63,20,0,,,137,44
26,26,45,63,20,0,,,212,44
26,26,45,63,20,0,,,136,44
26,26,45,63,20,0,,,213,44
26,26,45,63,20,0,,,139,44
26,26,45,63,20,0,,,45,44
26,26,45,63,20,0,,,46,44
26,26,45,63,20,0,,,117,44
26,26,45,63,20,0,,,115,44
26,26,45,63,20,0,,,112,44
26,26,45,63,20,0,,,116,44
26,26,45,63,20,0,,,114,44
26,26,45,63,20,0,,,111,44
26,26,45,63,20,0,,,113,44
26,26,45,63,20,0,,,101,44
26,26,45,63,20,0,,,99,44
26,26,45,63,20,0,,,97,44
26,26,45,63,20,0,,,138,44
26,26,45,63,20,0,,,135,44
26,26,45,63,20,0,,,134,44
26,26,45,63,20,0,,,100,44
26,26,45,63,20,0,,,102,44
26,26,45,63,20,0,,,36,44
26,26,45,63,20,0,,,33,44
26,26,45,63,20,0,,,34,44
26,26,45,63,20,0,,,37,44
26,26,45,63,20,0,,,50,44
26,26,45,63,20,0,,,61,44
26,26,45,63,20,0,,,49,44
26,26,45,63,20,0,,,59,44
26,26,45,63,20,0,,,62,44
26,26,45,63,20,0,,,200,44
26,26,45,63,20,0,,,60,44
26,26,45,63,20,0,,,64,44
26,26,45,63,20,0,,,65,44
26,26,45,63,20,0,,,63,44
27,27,46,64,25,0,,,97,0
27,27,46,64,25,0,,,138,0
27,27,46,64,25,0,,,135,0
27,27,46,64,25,0,,,134,0
27,27,46,64,25,0,,,100,0
27,27,47,66,25,0,,64,97,0
27,27,47,66,25,0,,64,138,0
27,27,47,66,25,0,,64,135,0
27,27,47,66,25,0,,64,134,0
27,27,47,66,25,0,,64,100,0
28,28,48,68,25,0,,,97,0
28,28,48,68,25,0,,,138,0
28,28,48,68,25,0,,,135,0
28,28,48,68,25,0,,,134,0
28,28,48,68,25,0,,,100,0
28,28,49,70,25,0,,68,97,0
28,28,49,70,25,0,,68,138,0
28,28,49,70,25,0,,68,135,0
28,28,49,70,25,0,,68,134,0
28,28,49,70,25,0,,68,100,0
29,29,50,72,20,0,,,68,1
29,29,50,72,20,0,,,56,4
29,29,50,72,20,0,,,18,4
29,29,50,72,20,0,,,20,4
29,29,50,72,20,0,,,55,1
29,29,50,72,20,0,,,54,1
29,29,50,72,20,0,,,66,0
29,29,50,72,20,0,,,70,4
29,29,50,72,20,0,,,67,4
29,29,50,72,20,0,,,201,4
29,29,50,72,20,0,,,53,4
29,29,50,72,20,0,,,58,0
29,29,50,72,20,0,,,6,0
29,29,50,72,20,0,,,52,4
29,29,50,72,20,0,,,57,4
29,29,50,72,20,0,,,19,4
29,29,50,72,20,0,,,51,1
29,29,50,72,20,0,,,202,0
29,29,50,72,20,0,,,32,1
29,29,50,72,20,0,,,8,4
29,29,50,72,20,0,,,30,4
29,29,50,72,20,0,,,26,4
29,29,50,72,20,0,,,16,4
29,29,50,72,20,0,,,17,4
29,29,50,72,20,0,,,15,4
29,29,50,72,20,0,,,22,1
29,29,50,72,20,0,,,27,4
29,29,50,72,20,0,,,14,4
29,29,50,72,20,0,,,25,4
29,29,50,72,20,0,,,7,4
29,29,50,72,20,0,,,23,4
29,29,50,72,20,0,,,24,4
29,29,50,72,20,0,,,21,0
29,29,50,72,20,0,,,3,4
29,29,50,72,20,0,,,96,4
29,29,50,72,20,0,,,98,4
29,29,50,72,20,0,,,4,4
29,29,50,72,20,0,,,12,4
29,29,50,72,20,0,,,2,4
29,29,50,72,20,0,,,5,1
29,29,50,72,20,0,,,13,4
29,29,50,72,20,0,,,10,4
29,29,50,72,20,0,,,1,4
29,29,50,72,20,0,,,31,4
29,29,50,72,20,0,,,9,4
29,29,50,72,20,0,,,11,4
29,29,50,72,20,0,,,210,4
29,29,50,72,20,0,,,211,4
29,29,50,72,20,0,,,137,4
29,29,50,72,20,0,,,212,4
29,29,50,72,20,0,,,136,4
29,29,50,72,20,0,,,213,4
29,29,50,72,20,0,,,139,4
29,29,50,72,20,0,,,45,4
29,29,50,72,20,0,,,46,4
29,29,50,72,20,0,,,117,4
29,29,50,72,20,0,,,115,4
29,29,50,72,20,0,,,112,4
29,29,50,72,20,0,,,116,4
29,29,50,72,20,0,,,114,4
29,29,50,72,20,0,,,111,4
29,29,50,72,20,0,,,113,4
29,29,50,72,20,0,,,101,4
29,29,50,72,20,0,,,99,4
29,29,50,72,20,0,,,97,4
29,29,50,72,20,0,,,138,4
29,29,50,72,20,0,,,135,4
29,29,50,72,20,0,,,134,4
29,29,50,72,20,0,,,100,4
29,29,50,72,20,0,,,102,4
29,29,50,72,20,0,,,36,4
29,29,50,72,20,0,,,33,4
29,29,50,72,20,0,,,34,4
29,29,50,72,20,0,,,37,4
29,29,50,72,20,0,,,50,4
29,29,50,72,20,0,,,61,4
29,29,50,72,20,0,,,49,4
29,29,50,72,20,0,,,59,4
29,29,50,72,20,0,,,62,4
29,29,50,72,20,0,,,200,4
29,29,50,72,20,0,,,60,4
29,29,50,72,20,0,,,64,4
29,29,50,72,20,0,,,65,4
29,29,50,72,20,0,,,63,4
29,29,50,73,20,0,,,68,1
29,29,50,73,20,0,,,56,4
29,29,50,73,20,0,,,18,4
29,29,50,73,20,0,,,20,4
29,29,50,73,20,0,,,55,1
29,29,50,73,20,0,,,54,1
29,29,50,73,20,0,,,66,0
29,29,50,73,20,0,,,70,4
29,29,50,73,20,0,,,67,4
29,29,50,73,20,0,,,201,4
29,29,50,73,20,0,,,53,4
29,29,50,73,20,0,,,58,0
29,29,50,73,20,0,,,6,0
29,29,50,73,20,0,,,52,4
29,29,50,73,20,0,,,57,4
29,29,50,73,20,0,,,19,4
29,29,50,73,20,0,,,51,1
29,29,50,73,20,0,,,202,0
29,29,50,73,20,0,,,32,1
29,29,50,73,20,0,,,8,4
29,29,50,73,20,0,,,30,4
29,29,50,73,20,0,,,26,4
29,29,50,73,20,0,,,16,4
29,29,50,73,20,0,,,17,4
29,29,50,73,20,0,,,15,4
29,29,50,73,20,0,,,22,1
29,29,50,73,20,0,,,27,4
29,29,50,73,20,0,,,14,4
29,29,50,73,20,0,,,25,4
29,29,50,73,20,0,,,7,4
29,29,50,73,20,0,,,23,4
29,29,50,73,20,0,,,24,4
29,29,50,73,20,0,,,21,0
29,29,50,73,20,0,,,3,4
29,29,50,73,20,0,,,96,4
29,29,50,73,20,0,,,98,4
29,29,50,73,20,0,,,4,4
29,29,50,73,20,0,,,12,4
29,29,50,73,20,0,,,2,4
29,29,50,73,20,0,,,5,1
29,29,50,73,20,0,,,13,4
29,29,50,73,20,0,,,10,4
29,29,50,73,20,0,,,1,4
29,29,50,73,20,0,,,31,4
29,29,50,73,20,0,,,9,4
29,29,50,73,20,0,,,11,4
29,29,50,73,20,0,,,210,4
29,29,50,73,20,0,,,211,4
29,29,50,73,20,0,,,137,4
29,29,50,73,20,0,,,212,4
29,29,50,73,20,0,,,136,4
29,29,50,73,20,0,,,213,4
29,29,50,73,20,0,,,139,4
29,29,50,73,20,0,,,45,4
29,29,50,73,20,0,,,46,4
29,29,50,73,20,0,,,117,4
29,29,50,73,20,0,,,115,4
29,29,50,73,20,0,,,112,4
29,29,50,73,20,0,,,116,4
29,29,50,73,20,0,,,114,4
29,29,50,73,20,0,,,111,4
29,29,50,73,20,0,,,113,4
29,29,50,73,20,0,,,101,4
29,29,50,73,20,0,,,99,4
29,29,50,73,20,0,,,97,4
29,29,50,73,20,0,,,138,4
29,29,50,73,20,0,,,135,4
29,29,50,73,20,0,,,134,4
29,29,50,73,20,0,,,100,4
29,29,50,73,20,0,,,102,4
29,29,50,73,20,0,,,36,4
29,29,50,73,20,0,,,33,4
29,29,50,73,20,0,,,34,4
29,29,50,73,20,0,,,37,4
29,29,50,73,20,0,,,50,4
29,29,50,73,20,0,,,61,4
29,29,50,73,20,0,,,49,4
29,29,50,73,20,0,,,59,4
29,29,50,73,20,0,,,62,4
29,29,50,73,20,0,,,200,4
29,29,50,73,20,0,,,60,4
29,29,50,73,20,0,,,64,4
29,29,50,73,20,0,,,65,4
29,29,50,73,20,0,,,63,4
30,30,51,74,120,0,,,45,0
30,30,51,74,120,0,,,46,0
30,30,51,74,120,0,,,117,0
30,30,51,74,120,0,,,113,0
30,30,51,74,120,0,,,101,0
30,30,51,74,120,0,,,99,0
30,30,51,74,120,0,,,97,4
30,30,51,74,120,0,,,138,4
30,30,51,74,120,0,,,135,4
30,30,51,74,120,0,,,134,4
30,30,51,74,120,0,,,100,4
30,30,51,74,120,0,,,50,1
31,31,52,75,60,0,,,19,40
31,31,52,75,60,0,,,17,40
31,31,52,75,60,0,,,15,40
31,31,52,75,60,0,,,23,40
31,31,52,75,60,0,,,24,40
31,31,52,75,60,0,,,12,40
31,31,52,75,60,0,,,31,40
31,31,52,75,60,0,,,210,1
31,31,52,75,60,0,,,45,44
31,31,52,75,60,0,,,46,44
31,31,52,75,60,0,,,117,44
31,31,52,75,60,0,,,115,0
31,31,52,75,60,0,,,112,0
31,31,52,75,60,0,,,116,0
31,31,52,75,60,0,,,114,0
31,31,52,75,60,0,,,111,0
31,31,52,75,60,0,,,113,44
31,31,52,75,60,0,,,101,44
31,31,52,75,60,0,,,99,44
31,31,52,75,60,0,,,97,44
31,31,52,75,60,0,,,138,44
31,31,52,75,60,0,,,135,44
31,31,52,75,60,0,,,134,44
31,31,52,75,60,0,,,100,44
31,31,52,75,60,0,,,102,40
31,31,52,75,60,0,,,37,40
31,31,52,75,60,0,,,50,44
31,31,52,75,60,0,,,61,44
31,31,52,75,60,0,,,49,44
31,31,52,75,60,0,,,59,44
31,31,52,75,60,0,,,62,44
31,31,52,75,60,0,,,200,44
31,31,52,75,60,0,,,60,44
31,31,52,75,60,0,,,64,44
31,31,52,75,60,0,,,65,44
31,31,52,75,60,0,,,63,44
32,32,53,76,65,0,,,17,39
32,32,53,76,65,0,,,15,39
32,32,53,76,65,0,,,23,39
32,32,53,76,65,0,,,24,39
32,32,53,76,65,0,,,210,39
32,32,53,76,65,0,,,45,43
32,32,53,76,65,0,,,46,43
32,32,53,76,65,0,,,117,43
32,32,53,76,65,0,,,115,39
32,32,53,76,65,0,,,112,39
32,32,53,76,65,0,,,116,39
32,32,53,76,65,0,,,114,39
32,32,53,76,65,0,,,111,39
32,32,53,76,65,0,,,113,43
32,32,53,76,65,0,,,101,43
32,32,53,76,65,0,,,99,43
32,32,53,76,65,0,,,97,43
32,32,53,76,65,0,,,138,43
32,32,53,76,65,0,,,135,43
32,32,53,76,65,0,,,134,43
32,32,53,76,65,0,,,100,43
32,32,53,76,65,0,,,50,43
32,32,53,76,65,0,,,61,0
32,32,53,76,65,0,,,49,0
32,32,53,76,65,0,,,59,43
32,32,53,76,65,0,,,62,43
32,32,53,76,65,0,,,200,0
32,32,53,76,65,0,,,60,43
32,32,53,76,65,0,,,64,0
32,32,53,76,65,0,,,65,0
32,32,53,76,65,0,,,63,0
32,32,54,77,65,0,,76,17,39
32,32,54,77,65,0,,76,15,39
32,32,54,77,65,0,,76,23,39
32,32,54,77,65,0,,76,24,39
32,32,54,77,65,0,,76,210,39
32,32,54,77,65,0,,76,45,43
32,32,54,77,65,0,,76,46,43
32,32,54,77,65,0,,76,117,43
32,32,54,77,65,0,,76,115,39
32,32,54,77,65,0,,76,112,39
32,32,54,77,65,0,,76,116,39
32,32,54,77,65,0,,76,114,39
32,32,54,77,65,0,,76,111,39
32,32,54,77,65,0,,76,113,43
32,32,54,77,65,0,,76,101,43
32,32,54,77,65,0,,76,99,43
32,32,54,77,65,0,,76,97,43
32,32,54,77,65,0,,76,138,43
32,32,54,77,65,0,,76,135,43
32,32,54,77,65,0,,76,134,43
32,32,54,77,65,0,,76,100,43
32,32,54,77,65,0,,76,50,43
32,32,54,77,65,0,,76,61,0
32,32,54,77,65,0,,76,49,0
32,32,54,77,65,0,,76,59,43
32,32,54,77,65,0,,76,62,43
32,32,54,77,65,0,,76,200,0
32,32,54,77,65,0,,76,60,43
32,32,54,77,65,0,,76,64,0
32,32,54,77,65,0,,76,65,0
32,32,54,77,65,0,,76,63,0
33,33,55,78,60,0,,,19,40
33,33,55,78,60,0,,,17,40
33,33,55,78,60,0,,,15,40
33,33,55,78,60,0,,,23,40
33,33,55,78,60,0,,,24,40
33,33,55,78,60,0,,,12,40
33,33,55,78,60,0,,,31,40
33,33,55,78,60,0,,,210,1
33,33,55,78,60,0,,,45,44
33,33,55,78,60,0,,,46,44
33,33,55,78,60,0,,,117,44
33,33,55,78,60,0,,,115,0
33,33,55,78,60,0,,,112,0
33,33,55,78,60,0,,,116,0
33,33,55,78,60,0,,,114,0
33,33,55,78,60,0,,,111,0
33,33,55,78,60,0,,,113,44
33,33,55,78,60,0,,,101,44
33,33,55,78,60,0,,,99,44
33,33,55,78,60,0,,,97,44
33,33,55,78,60,0,,,138,44
33,33,55,78,60,0,,,135,44
33,33,55,78,60,0,,,134,44
33,33,55,78,60,0,,,100,44
33,33,55,78,60,0,,,102,40
33,33,55,78,60,0,,,37,40
33,33,55,78,60,0,,,50,44
33,33,55,78,60,0,,,61,44
33,33,55,78,60,0,,,49,44
33,33,55,78,60,0,,,59,44
33,33,55,78,60,0,,,62,44
33,33,55,78,60,0,,,200,44
33,33,55,78,60,0,,,60,44
33,33,55,78,60,0,,,64,44
33,33,55,78,60,0,,,65,44
33,33,55,78,60,0,,,63,44
34,34,56,79,30,0,,,68,36
34,34,56,79,30,0,,,56,40
34,34,56,79,30,0,,,18,37
34,34,56,79,30,0,,,20,40
34,34,56,79,30,0,,,55,36
34,34,56,79,30,0,,,54,36
34,34,56,79,30,0,,,70,40
34,34,56,79,30,0,,,67,40
34,34,56,79,30,0,,,201,40
34,34,56,79,30,0,,,53,40
34,34,56,79,30,0,,,52,40
34,34,56,79,30,0,,,57,40
34,34,56,79,30,0,,,19,40
34,34,56,79,30,0,,,51,36
34,34,56,79,30,0,,,32,36
34,34,56,79,30,0,,,8,0
34,34,56,79,30,0,,,30,0
34,34,56,79,30,0,,,26,0
34,34,56,79,30,0,,,16,0
34,34,56,79,30,0,,,17,40
34,34,56,79,30,0,,,15,40
34,34,56,79,30,0,,,22,36
34,34,56,79,30,0,,,27,0
34,34,56,79,30,0,,,14,0
34,34,56,79,30,0,,,25,0
34,34,56,79,30,0,,,7,0
34,34,56,79,30,0,,,23,40
34,34,56,79,30,0,,,24,40
34,34,56,79,30,0,,,3,40
34,34,56,79,30,0,,,96,40
34,34,56,79,30,0,,,98,40
34,34,56,79,30,0,,,4,40
34,34,56,79,30,0,,,12,40
34,34,56,79,30,0,,,2,40
34,34,56,79,30,0,,,5,36
34,34,56,79,30,0,,,13,40
34,34,56,79,30,0,,,10,40
34,34,56,79,30,0,,,1,40
34,34,56,79,30,0,,,31,40
34,34,56,79,30,0,,,9,40
34,34,56,79,30,0,,,11,37
34,34,56,79,30,0,,,210,40
34,34,56,79,30,0,,,211,40
34,34,56,79,30,0,,,137,40
34,34,56,79,30,0,,,212,40
34,34,56,79,30,0,,,136,40
34,34,56,79,30,0,,,213,40
34,34,56,79,30,0,,,139,40
34,34,56,79,30,0,,,45,40
34,34,56,79,30,0,,,46,40
34,34,56,79,30,0,,,117,40
34,34,56,79,30,0,,,115,40
34,34,56,79,30,0,,,112,40
34,34,56,79,30,0,,,116,40
34,34,56,79,30,0,,,114,40
34,34,56,79,30,0,,,111,40
34,34,56,79,30,0,,,113,40
34,34,56,79,30,0,,,101,40
34,34,56,79,30,0,,,99,40
34,34,56,79,30,0,,,97,40
34,34,56,79,30,0,,,138,40
34,34,56,79,30,0,,,135,40
34,34,56,79,30,0,,,134,40
34,34,56,79,30,0,,,100,40
34,34,56,79,30,0,,,102,40
34,34,56,79,30,0,,,36,36
34,34,56,79,30,0,,,33,40
34,34,56,79,30,0,,,34,40
34,34,56,79,30,0,,,37,40
34,34,56,79,30,0,,,50,40
34,34,56,79,30,0,,,61,40
34,34,56,79,30,0,,,49,40
34,34,56,79,30,0,,,59,40
34,34,56,79,30,0,,,62,40
34,34,56,79,30,0,,,200,40
34,34,56,79,30,0,,,60,40
34,34,56,79,30,0,,,64,40
34,34,56,79,30,0,,,65,40
34,34,56,79,30,0,,,63,40
35,35,57,80,30,0,,,68,39
35,35,57,80,30,0,,,56,3
35,35,57,80,30,0,,,18,0
35,35,57,80,30,0,,,20,3
35,35,57,80,30,0,,,55,39
35,35,57,80,30,0,,,54,39
35,35,57,80,30,0,,,70,3
35,35,57,80,30,0,,,67,3
35,35,57,80,30,0,,,201,3
35,35,57,80,30,0,,,53,3
35,35,57,80,30,0,,,52,43
35,35,57,80,30,0,,,57,43
35,35,57,80,30,0,,,19,43
35,35,57,80,30,0,,,51,39
35,35,57,80,30,0,,,32,39
35,35,57,80,30,0,,,8,43
35,35,57,80,30,0,,,30,43
35,35,57,80,30,0,,,26,43
35,35,57,80,30,0,,,16,43
35,35,57,80,30,0,,,17,43
35,35,57,80,30,0,,,15,43
35,35,57,80,30,0,,,22,39
35,35,57,80,30,0,,,27,43
35,35,57,80,30,0,,,14,43
35,35,57,80,30,0,,,25,43
35,35,57,80,30,0,,,7,43
35,35,57,80,30,0,,,23,43
35,35,57,80,30,0,,,24,43
35,35,57,80,30,0,,,3,43
35,35,57,80,30,0,,,96,43
35,35,57,80,30,0,,,98,43
35,35,57,80,30,0,,,4,43
35,35,57,80,30,0,,,12,43
35,35,57,80,30,0,,,2,43
35,35,57,80,30,0,,,5,39
35,35,57,80,30,0,,,13,43
35,35,57,80,30,0,,,10,43
35,35,57,80,30,0,,,1,43
35,35,57,80,30,0,,,31,43
35,35,57,80,30,0,,,9,43
35,35,57,80,30,0,,,11,40
35,35,57,80,30,0,,,210,43
35,35,57,80,30,0,,,211,43
35,35,57,80,30,0,,,137,43
35,35,57,80,30,0,,,212,43
35,35,57,80,30,0,,,136,43
35,35,57,80,30,0,,,213,43
35,35,57,80,30,0,,,139,43
35,35,57,80,30,0,,,45,43
35,35,57,80,30,0,,,46,43
35,35,57,80,30,0,,,117,43
35,35,57,80,30,0,,,115,43
35,35,57,80,30,0,,,112,43
35,35,57,80,30,0,,,116,43
35,35,57,80,30,0,,,114,43
35,35,57,80,30,0,,,111,43
35,35,57,80,30,0,,,113,43
35,35,57,80,30,0,,,101,43
35,35,57,80,30,0,,,99,43
35,35,57,80,30,0,,,97,43
35,35,57,80,30,0,,,138,43
35,35,57,80,30,0,,,135,43
35,35,57,80,30,0,,,134,43
35,35,57,80,30,0,,,100,43
35,35,57,80,30,0,,,102,43
35,35,57,80,30,0,,,36,39
35,35,57,80,30,0,,,33,43
35,35,57,80,30,0,,,34,43
35,35,57,80,30,0,,,37,43
35,35,57,80,30,0,,,50,43
35,35,57,80,30,0,,,61,43
35,35,57,80,30,0,,,49,43
35,35,57,80,30,0,,,59,43
35,35,57,80,30,0,,,62,43
35,35,57,80,30,0,,,200,43
35,35,57,80,30,0,,,60,43
35,35,57,80,30,0,,,64,43
35,35,57,80,30,0,,,65,43
35,35,57,80,30,0,,,63,43
35,35,58,81,30,0,,80,68,39
35,35,58,81,30,0,,80,56,3
35,35,58,81,30,0,,80,18,0
35,35,58,81,30,0,,80,20,3
35,35,58,81,30,0,,80,55,39
35,35,58,81,30,0,,80,54,39
35,35,58,81,30,0,,80,70,3
35,35,58,81,30,0,,80,67,3
35,35,58,81,30,0,,80,201,3
35,35,58,81,30,0,,80,53,3
35,35,58,81,30,0,,80,52,43
35,35,58,81,30,0,,80,57,43
35,35,58,81,30,0,,80,19,43
35,35,58,81,30,0,,80,51,39
35,35,58,81,30,0,,80,32,39
35,35,58,81,30,0,,80,8,43
35,35,58,81,30,0,,80,30,43
35,35,58,81,30,0,,80,26,43
