class_id,type,required,
2369,SameAttendees,true,
2475,SameAttendees,true,
872,SameAttendees,true,
873,SameAttendees,true,
875,SameAttendees,true,
876,SameAttendees,true,
879,SameAttendees,true,
880,SameAttendees,true,
882,SameAttendees,true,
883,SameAttendees,true,
2180,SameAttendees,true,
2268,SameAttendees,true,
2269,SameAttendees,true,
2270,SameAttendees,true,
2271,SameAttendees,true,
2442,SameAttendees,true,
891,SameAttendees,true,
892,SameAttendees,true,
1628,SameAttendees,true,
1629,SameAttendees,true,
906,SameAttendees,true,
907,SameAttendees,true,
1606,SameAttendees,true,
928,SameAttendees,true,
929,SameAttendees,true,
937,SameAttendees,true,
938,SameAttendees,true,
941,SameAttendees,true,
960,SameAttendees,true,
982,SameAttendees,true,
983,SameAttendees,true,
989,SameAttendees,true,
990,SameAttendees,true,
945,SameAttendees,true,
2039,SameAttendees,true,
2040,SameAttendees,true,
2041,SameAttendees,true,
2042,SameAttendees,true,
947,SameAttendees,true,
998,SameAttendees,true,
949,SameAttendees,true,
965,SameAttendees,true,
950,SameAttendees,true,
1365,SameAttendees,true,
951,SameAttendees,true,
961,SameAttendees,true,
993,SameAttendees,true,
952,SameAttendees,true,
953,SameAttendees,true,
954,SameAttendees,true,
955,SameAttendees,true,
963,SameAttendees,true,
1005,SameAttendees,true,
956,SameAttendees,true,
957,SameAttendees,true,
958,SameAttendees,true,
959,SameAttendees,true,
2134,SameAttendees,true,
2135,SameAttendees,true,
2136,SameAttendees,true,
962,SameAttendees,true,
999,SameAttendees,true,
964,SameAttendees,true,
978,SameAttendees,true,
966,SameAttendees,true,
967,SameAttendees,true,
968,SameAttendees,true,
992,SameAttendees,true,
1001,SameAttendees,true,
2112,SameAttendees,true,
2128,SameAttendees,true,
969,SameAttendees,true,
970,SameAttendees,true,
971,SameAttendees,true,
972,SameAttendees,true,
973,SameAttendees,true,
974,SameAttendees,true,
975,SameAttendees,true,
976,SameAttendees,true,
977,SameAttendees,true,
985,SameAttendees,true,
986,SameAttendees,true,
987,SameAttendees,true,
988,SameAttendees,true,
994,SameAttendees,true,
995,SameAttendees,true,
996,SameAttendees,true,
997,SameAttendees,true,
1011,SameAttendees,true,
1018,SameAttendees,true,
1054,SameAttendees,true,
1056,SameAttendees,true,
1072,SameAttendees,true,
1020,SameAttendees,true,
1024,SameAttendees,true,
1063,SameAttendees,true,
1068,SameAttendees,true,
1052,SameAttendees,true,
1066,SameAttendees,true,
1058,SameAttendees,true,
1071,SameAttendees,true,
1074,SameAttendees,true,
1059,SameAttendees,true,
1070,SameAttendees,true,
1080,SameAttendees,true,
1085,SameAttendees,true,
1108,SameAttendees,true,
1112,SameAttendees,true,
1117,SameAttendees,true,
1137,SameAttendees,true,
1157,SameAttendees,true,
1165,SameAttendees,true,
1168,SameAttendees,true,
1081,SameAttendees,true,
1086,SameAttendees,true,
1109,SameAttendees,true,
1944,SameAttendees,true,
1082,SameAttendees,true,
1087,SameAttendees,true,
1122,SameAttendees,true,
1083,SameAttendees,true,
1088,SameAttendees,true,
1123,SameAttendees,true,
1148,SameAttendees,true,
1084,SameAttendees,true,
1089,SameAttendees,true,
1111,SameAttendees,true,
1115,SameAttendees,true,
1120,SameAttendees,true,
1166,SameAttendees,true,
1099,SameAttendees,true,
1100,SameAttendees,true,
1101,SameAttendees,true,
1102,SameAttendees,true,
1290,SameAttendees,true,
1291,SameAttendees,true,
1909,SameAttendees,true,
2604,SameAttendees,true,
2606,SameAttendees,true,
1107,SameAttendees,true,
1167,SameAttendees,true,
1256,SameAttendees,true,
1262,SameAttendees,true,
1898,SameAttendees,true,
1899,SameAttendees,true,
1901,SameAttendees,true,
1907,SameAttendees,true,
1908,SameAttendees,true,
1925,SameAttendees,true,
1928,SameAttendees,true,
1932,SameAttendees,true,
1936,SameAttendees,true,
1952,SameAttendees,true,
1955,SameAttendees,true,
1113,SameAttendees,true,
1142,SameAttendees,true,
1147,SameAttendees,true,
1169,SameAttendees,true,
1171,SameAttendees,true,
1174,SameAttendees,true,
1175,SameAttendees,true,
1114,SameAttendees,true,
1116,SameAttendees,true,
1138,SameAttendees,true,
1155,SameAttendees,true,
1159,SameAttendees,true,
1160,SameAttendees,true,
1163,SameAttendees,true,
1118,SameAttendees,true,
1119,SameAttendees,true,
1121,SameAttendees,true,
1172,SameAttendees,true,
1173,SameAttendees,true,
1927,SameAttendees,true,
1124,SameAttendees,true,
1150,SameAttendees,true,
1126,SameAttendees,true,
1127,SameAttendees,true,
1131,SameAttendees,true,
1224,SameAttendees,true,
1227,SameAttendees,true,
1871,SameAttendees,true,
1872,SameAttendees,true,
1873,SameAttendees,true,
1874,SameAttendees,true,
1883,SameAttendees,true,
1884,SameAttendees,true,
1890,SameAttendees,true,
1891,SameAttendees,true,
1937,SameAttendees,true,
1938,SameAttendees,true,
1129,SameAttendees,true,
1130,SameAttendees,true,
2536,SameAttendees,true,
2540,SameAttendees,true,
2544,SameAttendees,true,
1133,SameAttendees,true,
1134,SameAttendees,true,
1135,SameAttendees,true,
1136,SameAttendees,true,
1139,SameAttendees,true,
1140,SameAttendees,true,
1145,SameAttendees,true,
1146,SameAttendees,true,
1151,SameAttendees,true,
1152,SameAttendees,true,
1153,SameAttendees,true,
1154,SameAttendees,true,
1264,SameAttendees,true,
1265,SameAttendees,true,
1281,SameAttendees,true,
1282,SameAttendees,true,
1170,SameAttendees,true,
1204,SameAttendees,true,
1205,SameAttendees,true,
1835,SameAttendees,true,
1836,SameAttendees,true,
1839,SameAttendees,true,
1841,SameAttendees,true,
1847,SameAttendees,true,
1848,SameAttendees,true,
1851,SameAttendees,true,
1854,SameAttendees,true,
1856,SameAttendees,true,
1861,SameAttendees,true,
1862,SameAttendees,true,
1868,SameAttendees,true,
1869,SameAttendees,true,
2164,SameAttendees,true,
2165,SameAttendees,true,
1176,SameAttendees,true,
1177,SameAttendees,true,
1190,SameAttendees,true,
1191,SameAttendees,true,
1178,SameAttendees,true,
1179,SameAttendees,true,
2597,SameAttendees,true,
1182,SameAttendees,true,
1183,SameAttendees,true,
2049,SameAttendees,true,
2050,SameAttendees,true,
2051,SameAttendees,true,
2052,SameAttendees,true,
2053,SameAttendees,true,
2054,SameAttendees,true,
2088,SameAttendees,true,
2089,SameAttendees,true,
2090,SameAttendees,true,
2091,SameAttendees,true,
2092,SameAttendees,true,
2093,SameAttendees,true,
2099,SameAttendees,true,
2100,SameAttendees,true,
2101,SameAttendees,true,
2102,SameAttendees,true,
2103,SameAttendees,true,
2104,SameAttendees,true,
1184,SameAttendees,true,
1185,SameAttendees,true,
1186,SameAttendees,true,
1187,SameAttendees,true,
1188,SameAttendees,true,
1189,SameAttendees,true,
1195,SameAttendees,true,
1196,SameAttendees,true,
2055,SameAttendees,true,
2056,SameAttendees,true,
2057,SameAttendees,true,
2058,SameAttendees,true,
2059,SameAttendees,true,
2060,SameAttendees,true,
2070,SameAttendees,true,
2071,SameAttendees,true,
2074,SameAttendees,true,
2075,SameAttendees,true,
2076,SameAttendees,true,
2077,SameAttendees,true,
2078,SameAttendees,true,
2079,SameAttendees,true,
2080,SameAttendees,true,
2081,SameAttendees,true,
2082,SameAttendees,true,
2083,SameAttendees,true,
2084,SameAttendees,true,
2085,SameAttendees,true,
1200,SameAttendees,true,
1201,SameAttendees,true,
1206,SameAttendees,true,
1207,SameAttendees,true,
2204,SameAttendees,true,
1202,SameAttendees,true,
1203,SameAttendees,true,
2440,SameAttendees,true,
2447,SameAttendees,true,
1209,SameAttendees,true,
1215,SameAttendees,true,
1220,SameAttendees,true,
1222,SameAttendees,true,
1236,SameAttendees,true,
1252,SameAttendees,true,
1279,SameAttendees,true,
1210,SameAttendees,true,
1216,SameAttendees,true,
1228,SameAttendees,true,
1230,SameAttendees,true,
1249,SameAttendees,true,
1250,SameAttendees,true,
1287,SameAttendees,true,
1211,SameAttendees,true,
1217,SameAttendees,true,
1234,SameAttendees,true,
1239,SameAttendees,true,
1274,SameAttendees,true,
1278,SameAttendees,true,
1284,SameAttendees,true,
1285,SameAttendees,true,
1875,SameAttendees,true,
1882,SameAttendees,true,
1924,SameAttendees,true,
1926,SameAttendees,true,
1213,SameAttendees,true,
1219,SameAttendees,true,
1221,SameAttendees,true,
1223,SameAttendees,true,
1231,SameAttendees,true,
1253,SameAttendees,true,
1263,SameAttendees,true,
1283,SameAttendees,true,
1876,SameAttendees,true,
1877,SameAttendees,true,
1885,SameAttendees,true,
1886,SameAttendees,true,
1889,SameAttendees,true,
1892,SameAttendees,true,
1893,SameAttendees,true,
1225,SameAttendees,true,
1226,SameAttendees,true,
1233,SameAttendees,true,
1258,SameAttendees,true,
1259,SameAttendees,true,
1229,SameAttendees,true,
1257,SameAttendees,true,
1260,SameAttendees,true,
1261,SameAttendees,true,
1280,SameAttendees,true,
1240,SameAttendees,true,
1242,SameAttendees,true,
1244,SameAttendees,true,
1245,SameAttendees,true,
1246,SameAttendees,true,
1247,SameAttendees,true,
1268,SameAttendees,true,
1269,SameAttendees,true,
1254,SameAttendees,true,
1255,SameAttendees,true,
1878,SameAttendees,true,
1879,SameAttendees,true,
1276,SameAttendees,true,
1277,SameAttendees,true,
1292,SameAttendees,true,
1293,SameAttendees,true,
1294,SameAttendees,true,
1295,SameAttendees,true,
1296,SameAttendees,true,
1297,SameAttendees,true,
1298,SameAttendees,true,
1299,SameAttendees,true,
2377,SameAttendees,true,
2378,SameAttendees,true,
2379,SameAttendees,true,
2380,SameAttendees,true,
2381,SameAttendees,true,
2382,SameAttendees,true,
1300,SameAttendees,true,
2274,SameAttendees,true,
1304,SameAttendees,true,
1305,SameAttendees,true,
1307,SameAttendees,true,
1308,SameAttendees,true,
1441,SameAttendees,true,
1442,SameAttendees,true,
1449,SameAttendees,true,
1450,SameAttendees,true,
1472,SameAttendees,true,
1473,SameAttendees,true,
1475,SameAttendees,true,
1476,SameAttendees,true,
1309,SameAttendees,true,
1310,SameAttendees,true,
1337,SameAttendees,true,
1338,SameAttendees,true,
1443,SameAttendees,true,
1444,SameAttendees,true,
1451,SameAttendees,true,
1452,SameAttendees,true,
1457,SameAttendees,true,
1459,SameAttendees,true,
1311,SameAttendees,true,
1312,SameAttendees,true,
1463,SameAttendees,true,
1465,SameAttendees,true,
1468,SameAttendees,true,
1470,SameAttendees,true,
1313,SameAttendees,true,
1314,SameAttendees,true,
1329,SameAttendees,true,
1330,SameAttendees,true,
1339,SameAttendees,true,
1340,SameAttendees,true,
1343,SameAttendees,true,
1344,SameAttendees,true,
1315,SameAttendees,true,
1316,SameAttendees,true,
1447,SameAttendees,true,
1448,SameAttendees,true,
1455,SameAttendees,true,
1456,SameAttendees,true,
1317,SameAttendees,true,
1318,SameAttendees,true,
1325,SameAttendees,true,
1326,SameAttendees,true,
1347,SameAttendees,true,
1409,SameAttendees,true,
1410,SameAttendees,true,
1414,SameAttendees,true,
1415,SameAttendees,true,
1348,SameAttendees,true,
1349,SameAttendees,true,
1350,SameAttendees,true,
1352,SameAttendees,true,
1366,SameAttendees,true,
1379,SameAttendees,true,
1351,SameAttendees,true,
1360,SameAttendees,true,
1376,SameAttendees,true,
1390,SameAttendees,true,
1353,SameAttendees,true,
1354,SameAttendees,true,
1355,SameAttendees,true,
1356,SameAttendees,true,
1357,SameAttendees,true,
1389,SameAttendees,true,
1358,SameAttendees,true,
1359,SameAttendees,true,
1369,SameAttendees,true,
1370,SameAttendees,true,
1361,SameAttendees,true,
1372,SameAttendees,true,
1373,SameAttendees,true,
1380,SameAttendees,true,
1393,SameAttendees,true,
1367,SameAttendees,true,
1368,SameAttendees,true,
1371,SameAttendees,true,
1374,SameAttendees,true,
1375,SameAttendees,true,
1378,SameAttendees,true,
1384,SameAttendees,true,
1392,SameAttendees,true,
1377,SameAttendees,true,
1383,SameAttendees,true,
1387,SameAttendees,true,
1388,SameAttendees,true,
1391,SameAttendees,true,
1381,SameAttendees,true,
1382,SameAttendees,true,
1385,SameAttendees,true,
1394,SameAttendees,true,
1395,SameAttendees,true,
1396,SameAttendees,true,
1397,SameAttendees,true,
1398,SameAttendees,true,
1399,SameAttendees,true,
1471,SameAttendees,true,
1474,SameAttendees,true,
1477,SameAttendees,true,
1478,SameAttendees,true,
1400,SameAttendees,true,
1401,SameAttendees,true,
1402,SameAttendees,true,
1403,SameAttendees,true,
1404,SameAttendees,true,
1405,SameAttendees,true,
1406,SameAttendees,true,
1407,SameAttendees,true,
1408,SameAttendees,true,
1411,SameAttendees,true,
1412,SameAttendees,true,
1413,SameAttendees,true,
1416,SameAttendees,,4
1417,SameAttendees,,4
1418,SameAttendees,,4
1419,SameAttendees,,4
1420,SameAttendees,,4
1428,SameAttendees,,4
1429,SameAttendees,,4
1430,SameAttendees,,4
1431,SameAttendees,,4
1432,SameAttendees,,4
1726,SameAttendees,,4
1728,SameAttendees,,4
1729,SameAttendees,,4
1785,SameAttendees,,4
1786,SameAttendees,,4
1793,SameAttendees,,4
1794,SameAttendees,,4
1416,NotOverlap,true,
1417,NotOverlap,true,
1418,NotOverlap,true,
1419,NotOverlap,true,
1420,NotOverlap,true,
1428,NotOverlap,true,
1429,NotOverlap,true,
1430,NotOverlap,true,
1431,NotOverlap,true,
1432,NotOverlap,true,
1726,NotOverlap,true,
1728,NotOverlap,true,
1729,NotOverlap,true,
1785,NotOverlap,true,
1786,NotOverlap,true,
1793,NotOverlap,true,
1794,NotOverlap,true,
1421,SameAttendees,true,
1422,SameAttendees,true,
1423,SameAttendees,true,
1424,SameAttendees,true,
1425,SameAttendees,true,
1433,SameAttendees,true,
1434,SameAttendees,true,
1435,SameAttendees,true,
1436,SameAttendees,true,
1437,SameAttendees,true,
1426,SameAttendees,true,
1427,SameAttendees,true,
1438,SameAttendees,true,
1439,SameAttendees,true,
1461,SameAttendees,true,
1462,SameAttendees,true,
1464,SameAttendees,true,
1466,SameAttendees,true,
1467,SameAttendees,true,
1469,SameAttendees,true,
1445,SameAttendees,true,
1446,SameAttendees,true,
1453,SameAttendees,true,
1454,SameAttendees,true,
1458,SameAttendees,true,
1460,SameAttendees,true,
1479,SameAttendees,true,
1480,SameAttendees,true,
1516,SameAttendees,true,
1520,SameAttendees,true,
1524,SameAttendees,true,
1528,SameAttendees,true,
1532,SameAttendees,true,
1536,SameAttendees,true,
1590,SameAttendees,true,
1517,SameAttendees,true,
1521,SameAttendees,true,
1525,SameAttendees,true,
1529,SameAttendees,true,
1533,SameAttendees,true,
1537,SameAttendees,true,
1588,SameAttendees,true,
1625,SameAttendees,true,
1627,SameAttendees,true,
1519,SameAttendees,true,
1523,SameAttendees,true,
1527,SameAttendees,true,
1531,SameAttendees,true,
1535,SameAttendees,true,
1539,SameAttendees,true,
1596,SameAttendees,true,
1597,SameAttendees,true,
1541,SameAttendees,true,
1545,SameAttendees,true,
1573,SameAttendees,true,
1577,SameAttendees,true,
1581,SameAttendees,true,
1585,SameAttendees,true,
1591,SameAttendees,true,
1542,SameAttendees,true,
1546,SameAttendees,true,
1554,SameAttendees,true,
1562,SameAttendees,true,
1574,SameAttendees,true,
1582,SameAttendees,true,
1592,SameAttendees,true,
1662,SameAttendees,true,
1593,SameAttendees,true,
1609,SameAttendees,true,
1599,SameAttendees,true,
1602,SameAttendees,true,
1605,SameAttendees,true,
1600,SameAttendees,true,
2582,SameAttendees,true,
2584,SameAttendees,true,
2586,SameAttendees,true,
1607,SameAttendees,true,
1659,SameAttendees,true,
1614,SameAttendees,true,
1615,SameAttendees,true,
1637,SameAttendees,true,
1639,SameAttendees,true,
1624,SameAttendees,true,
1626,SameAttendees,true,
1654,SameAttendees,true,
2510,SameAttendees,true,
2514,SameAttendees,true,
2518,SameAttendees,true,
1651,SameAttendees,true,
1652,SameAttendees,true,
1653,SameAttendees,true,
1663,SameAttendees,true,
1664,SameAttendees,true,
1666,SameAttendees,true,
1673,SameAttendees,true,
1674,SameAttendees,true,
1675,SameAttendees,true,
1667,SameAttendees,true,
1737,SameAttendees,true,
1738,SameAttendees,true,
1832,SameAttendees,true,
1668,SameAttendees,true,
1669,SameAttendees,true,
1702,SameAttendees,true,
1703,SameAttendees,true,
1707,SameAttendees,true,
1709,SameAttendees,true,
1712,SameAttendees,true,
1714,SameAttendees,true,
1670,SameAttendees,true,
1671,SameAttendees,true,
1672,SameAttendees,true,
1679,SameAttendees,true,
1680,SameAttendees,true,
1681,SameAttendees,true,
1682,SameAttendees,true,
1676,SameAttendees,true,
1677,SameAttendees,true,
1678,SameAttendees,true,
1704,SameAttendees,true,
1705,SameAttendees,true,
1713,SameAttendees,true,
1715,SameAttendees,true,
1717,SameAttendees,true,
1718,SameAttendees,true,
1683,SameAttendees,true,
1684,SameAttendees,true,
1685,SameAttendees,true,
1686,SameAttendees,true,
2507,SameAttendees,true,
2508,SameAttendees,true,
1687,SameAttendees,true,
1688,SameAttendees,true,
1689,SameAttendees,true,
1690,SameAttendees,true,
1691,SameAttendees,true,
1692,SameAttendees,true,
1693,SameAttendees,true,
1694,SameAttendees,true,
1695,SameAttendees,true,
1696,SameAttendees,true,
1706,SameAttendees,true,
1708,SameAttendees,true,
1697,SameAttendees,true,
1698,SameAttendees,true,
1699,SameAttendees,true,
1700,SameAttendees,true,
1701,SameAttendees,true,
1743,SameAttendees,true,
1744,SameAttendees,true,
1710,SameAttendees,true,
1711,SameAttendees,true,
1716,SameAttendees,true,
1750,SameAttendees,true,
1719,SameAttendees,true,
2156,SameAttendees,true,
2157,SameAttendees,true,
2162,SameAttendees,true,
2163,SameAttendees,true,
2296,SameAttendees,true,
2408,SameAttendees,true,
2409,SameAttendees,true,
2459,SameAttendees,true,
2472,SameAttendees,true,
1720,SameAttendees,true,
2210,SameAttendees,true,
1722,SameAttendees,true,
1843,SameAttendees,true,
1844,SameAttendees,true,
1850,SameAttendees,true,
1853,SameAttendees,true,
1857,SameAttendees,true,
1859,SameAttendees,true,
